url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,P,EU,O
KO3o5dSlgrM,"
          
          
          
          
            Jeux olympiques : une tribune géopolitique | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:09.997Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
sLWCYkM6anc,"
          
          
          
          
            Liberté de la presse : antidote à la tyrannie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.003Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
cHXHr2s4qsc,"
          
          
          
          
            Face à Poutine - Le tout pour le tout (3/3) | ARTE
          
        ",ARTE,proposal,2024-05-11T22:58:10.009Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
3GUV7USZhp0,"
          
          
          
          
            Voitures électriques : loffensive chinoise | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.016Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
qeYxajJlqO0,"
          
          
          
          
            Élections européennes : quels enjeux ? - Une Leçon de géopolitique du Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.020Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
mpvvNvjP0UM,"
          
          
          
          
            Gaza : quelle diplomatie américaine ? | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.024Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
3mPKa71R3zg,"
          
          
          
          
            LUE face aux crises - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.028Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
Zzt-gY9GXLU,"
          
          
          
          
            Soudan : la guerre oubliée | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.034Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
cmPtoE4qklo,"
          
          
          
          
            LInde selon Narendra Modi | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.039Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
gQ0eYRXivkw,"
          
          
          
          
            LEurope en surchauffe - Vivre avec les canicules | ARTE
          
        ",ARTE,proposal,2024-05-11T22:58:10.043Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
l9wUh82EYkg,"
          
          
          
          
            Face à Poutine - Un retournement inattendu (2/3) | ARTE
          
        ",ARTE,proposal,2024-05-11T22:58:10.048Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
i9xe7N_OEXs,"
          
          
          
          
            Why China Is Expanding Into Bhutan So Aggressively | WSJ
          
        ",The Wall Street Journal,proposal,2024-05-11T22:58:10.054Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
_SsBDfZhzGQ,"
          
          
          
          
            Grèce : la fragile de lUE - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.059Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
x0qdNq4j5rw,"
          
          
          
          
            Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.065Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
a-yLFdopAQ8,"
          
          
          
          
            Immigration : l’Europe et la tentation du repli - Le dessous des cartes - L’essentiel | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.071Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
wGWAd6-Civ4,"
          
          
          
          
            Iran-Israël: une escalade dangereuse? | Géopolitis
          
        ",Géopolitis,proposal,2024-05-11T22:58:10.077Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
9mKSU8bgnS0,"
          
          
          
          
            Comment fonctionne lEurope ? | Stories of Conflict, le monde en 5min chrono | ARTE
          
        ",ARTE,proposal,2024-05-11T22:58:10.084Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
5JYvsSCVrhU,"
          
          
          
          
            Californie : les limites du modèle | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.088Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
QW3_7aUNOgQ,"
          
          
          
          
            Niger : une fragile stabilité | Le dessous des cartes - ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.093Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
UOYts8comcs,"
          
          
          
          
            Ukraine-Russie : lenjeu de la Crimée | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.098Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
gnmMCoa8ypE,"
          
          
          
          
            Israel’s Rafah offensive: US will not provide weapons for attack
          
        ",Al Jazeera English,proposal,2024-05-11T22:58:10.102Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
qI_YbMD9Uj8,"
          
          
          
          
            La France, entre puissance et peur du déclin - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.107Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
TfMWN2Ku78I,"
          
          
          
          
            Élections en Inde : la stratégie Modi | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.113Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
ryM5VBqeQXs,"
          
          
          
          
            Face à face Iran - Israël : et après ? | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.120Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
Qxl9D1Zuq5E,"
          
          
          
          
            À lEst, combien dEurope(s) ? - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.126Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
iim7xdBdsVM,"
          
          
          
          
            Taïwan : la guerre aura-t-elle lieu ? - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.133Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
gC0W4W13Hzo,"
          
          
          
          
            Détroit de Gibraltar : entre Europe et Afrique - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.138Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,1,0
KwSAtBkMFzQ,"
          
          
          
          
            Océan indien : New Delhi et la mer | Le dessous des cartes - ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.146Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
w6XtiubJY2c,"
          
          
          
          
            Désinformation : une guerre du XXIe siècle - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.152Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
n-xeg_4sCyA,"
          
          
          
          
            Espagne : une puissance retenue - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T22:58:10.157Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,0,0,1
qccNrOZPFoI,"
          
          
          
          
            Face à Poutine - Le coup dessai (1/3) | ARTE
          
        ",ARTE,proposal,2024-05-11T22:58:10.162Z,,0,120,70,wtV7oIhwPTQ,0,0,0,0,0,1,0,0
PNiNeEQSWoA,"
          
          
          
          
            Et si les nazis étaient de gauche ?
          
        ",Épisodes dHistoire,proposal,2024-05-11T22:58:10.167Z,,0,120,70,wtV7oIhwPTQ,0,0,1,0,0,1,0,0
ObdXww-PX1A,"
          
          
          
          
            🦏 TRANSPHOBIE : LA NOUVELLE PANIQUE DES MÉDIAS ET DE L’EXTRÊME DROITE
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-11T22:58:10.172Z,,0,120,70,wtV7oIhwPTQ,1,0,0,0,0,1,0,0
cmPtoE4qklo,LInde selon Narendra Modi | Une leçon de géopolitique | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-11T22:58:16.898Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
LtNYaH61dXY,Despicable Me 4 | Official Trailer 2,Illumination,homepage,2024-05-11T22:58:16.906Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
_GaGZZ01YbY,The cause of Palestine gains ground as the homeland loses ground : Marwan Bishara,Al Jazeera English,homepage,2024-05-11T22:58:16.913Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
YIBjarAiAVc,Baby Lasagna - Rim Tim Tagi Dim (LIVE) | Croatia 🇭🇷 | Grand Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-11T22:58:16.918Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
fCwRz-pj5kY,Chinese President Xi greeted by thousands of Serbians,New China TV,homepage,2024-05-11T22:58:16.922Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
O1J-Gb2KB0w,"2024 V 8 Riforma gregoriana, Lotta delle Investiture",Storia della Chiesa Medioevale,homepage,2024-05-11T22:58:16.930Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
psS3koMCpBQ,"PBS News Weekend full episode, May 11, 2024",PBS NewsHour,homepage,2024-05-11T22:58:16.936Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
e_YI7dFq7Kg,Intéressant : Pourquoi ne pas couvrir le Sahara avec des panneaux solaires ? - 28 minutes - ARTE,28 minutes - ARTE,homepage,2024-05-11T22:58:16.942Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
Ie3InYIVXF8,"Israeli Holocaust Scholar Omer Bartov on Campus Protests, Weaponized Antisemitism, Silencing Dissent",Democracy Now!,homepage,2024-05-11T22:58:16.950Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
Rbp4O6ZSVEQ,Rafah : nouvel ordre dévacuation pour des milliers de civils,TV5MONDE Info,homepage,2024-05-11T22:58:16.958Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
oOmzn-Cu-gw,Caral - La plus vieille cité d’Amérique | ARTE,ARTE,homepage,2024-05-11T22:58:16.965Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
HXCV8keyDSY,"What is the future of news media? (w/ Stuart McNish, Oh Boy Productions)",Carole Taylor's Journal,homepage,2024-05-11T22:58:16.970Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
NLqKaS5hezE,Jacques Baud - l’Ukraine dans le syndrome des coûts irrécupérables,Max Milo Éditions,homepage,2024-05-11T22:58:16.976Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
NfMtr9wD7Jw,Life in the MOST SANCTIONED COUNTRY in the World,Eli from Russia,homepage,2024-05-11T22:58:16.981Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
9MH0sPC7aSQ,"Paris, how many languages do you speak?",The New Travel,homepage,2024-05-11T22:58:16.985Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
bLmUrq-QlZY,Palestinian student gives powerful graduation speech,Middle East Eye,homepage,2024-05-11T22:58:16.989Z,51.0,0,121,70,,0,0,0,0,0,1,0,0
uantlUJWlqo,L’affaire Théo - Le Moment Meurice,France Inter,homepage,2024-05-11T22:58:16.994Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
SEX6DbyxeUc,Can you find area of the Pink Shaded Trapezoid? | Trapezoid | (Trapezium) | #math #maths | #geometry,PreMath,homepage,2024-05-11T22:58:17.002Z,51.0,0,121,70,,0,0,0,0,0,0,0,1
wtEto3kup_c,Golfe persique : la mer du Moyen-Orient | Le Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,regular,2024-05-11T23:01:24.231Z,,180000,122,71,,0,0,0,0,0,0,0,1
vX1X3BWzk5Q,"
          
          
          
          
            The Deshbhakt on Modi, the media and the politics of fear in India | The Listening Post
          
        ",Al Jazeera English,proposal,2024-05-11T23:01:25.161Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
N0p3RMQ5EQY,"
          
          
          
          
            Les Émirats : une voie singulière au Moyen-Orient - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.715Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
xGqYbXL3kZc,"
          
          
          
          
            How AI tells Israel who to bomb
          
        ",Vox,proposal,2024-05-11T23:01:25.748Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
sLWCYkM6anc,"
          
          
          
          
            Liberté de la presse : antidote à la tyrannie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.754Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
D9tDd9x0n4E,"
          
          
          
          
            Mathieu Bock-Côté : Vers la fin de lhétérosexualité
          
        ",André Marc,proposal,2024-05-11T23:01:25.759Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
8L8vep490Ag,"
          
          
          
          
            LHeure des Pros du 9 mai - Rima Hassan, la polémique permanente : Le cynisme électoraliste de LFI
          
        ",Europe 1,proposal,2024-05-11T23:01:25.764Z,,0,122,71,wtEto3kup_c&t=362s,0,1,0,0,0,1,1,0
M8F8ZD0aLbk,"
          
          
          
          
            Transphobie : « On assiste à une panique morale importée des États-Unis »
          
        ",Mediapart,proposal,2024-05-11T23:01:25.771Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
yTPgJrECFSA,"
          
          
          
          
            LEstonie prête à miner la mer Baltique
          
        ",LCI,proposal,2024-05-11T23:01:25.777Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
R134iJ-XmXY,"
          
          
          
          
            Argentine : le pays des occasions manquées - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.783Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
NIZuGrbPY48,"
          
          
          
          
            Kharkiv : le début d’une opération majeure russe ?
          
        ",LCI,proposal,2024-05-11T23:01:25.790Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
_Xp6osa5ohE,"
          
          
          
          
            Grand Angle  : les États-Unis  en pleine crise de leadership ?
          
        ",TV5MONDE Info,proposal,2024-05-11T23:01:25.796Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
xtDaC-Ea500,"
          
          
          
          
            Europe de lest : quel élargissement ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.802Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,1,0
aM6gXi3iNYw,"
          
          
          
          
            Le foot, un enjeu de puissance - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.807Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
2237v_tTvsQ,"
          
          
          
          
            International : que pèse encore la France ?
          
        ",Public Sénat,proposal,2024-05-11T23:01:25.812Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
7PkEjeveTPQ,"
          
          
          
          
            LCI sur le terrain : la percée russe en images
          
        ",LCI,proposal,2024-05-11T23:01:25.817Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
_vc8G5YybMc,"
          
          
          
          
            Hamas : la fabrique dun monstre | ARTE
          
        ",ARTE,proposal,2024-05-11T23:01:25.822Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
cmPtoE4qklo,"
          
          
          
          
            LInde selon Narendra Modi | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.828Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
6aDvVxKdUdM,"
          
          
          
          
            Spécial Chine - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-11T23:01:25.834Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,0,0,1
6BiYkHd-E_A,"
          
          
          
          
            Face à Philippe de Villiers - l’intégrale du 11/05/2024
          
        ",Europe 1,proposal,2024-05-11T23:01:25.840Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,1,0
jur6pUa3Fz8,"
          
          
          
          
            Sweeping support for full UN membership for Palestine | Inside Story
          
        ",Al Jazeera English,proposal,2024-05-11T23:01:25.845Z,,0,122,71,wtEto3kup_c&t=362s,0,0,0,0,0,1,0,0
KO3o5dSlgrM,Jeux olympiques : une tribune géopolitique | LEssentiel du Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-11T23:01:33.864Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
YIBjarAiAVc,Baby Lasagna - Rim Tim Tagi Dim (LIVE) | Croatia 🇭🇷 | Grand Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-11T23:01:33.914Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
lSnWeylj6KQ,Psychological scars of war: Mental health initiative works to heal trauma,Al Jazeera English,homepage,2024-05-11T23:01:33.994Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
cw2M7HgsLeU,Le populisme est-il toujours dactualité ?,Le Figaro,homepage,2024-05-11T23:01:33.999Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
9toZ1vXffL4,The meeting of Chinese and French cultures,CGTN Podcasts,homepage,2024-05-11T23:01:34.045Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
b8n0sB13m0k,Is Europe Doomed?,First Thought,homepage,2024-05-11T23:01:34.087Z,52.0,0,123,71,,0,0,0,0,0,1,1,0
WOTUdOjNmqI,UN General Assembly holds emergency special session on State of Palestine: 1st session,We Love Africa,homepage,2024-05-11T23:01:34.096Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
NfMtr9wD7Jw,Life in the MOST SANCTIONED COUNTRY in the World,Eli from Russia,homepage,2024-05-11T23:01:34.142Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
82o9xdNGtN8,"Middle East Live: Real-time HD Camera Feeds from Israel, Gaza and the Middle East",InquizeX,homepage,2024-05-11T23:01:34.147Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
_Xp6osa5ohE,Grand Angle  : les États-Unis  en pleine crise de leadership ?,TV5MONDE Info,homepage,2024-05-11T23:01:34.188Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
LMKngZ0_f-M,The history-making legacy of Asian American photographer Corky Lee,PBS NewsHour,homepage,2024-05-11T23:01:34.194Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
Ie3InYIVXF8,"Israeli Holocaust Scholar Omer Bartov on Campus Protests, Weaponized Antisemitism, Silencing Dissent",Democracy Now!,homepage,2024-05-11T23:01:34.199Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
vRbYgIYAsSE,Panel 3: Sustaining the Press Function (The Future of Press Freedom),Knight First Amendment Institute,homepage,2024-05-11T23:01:34.236Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
OfmrPBKiNOQ,Les mystères de Santorin | ARTE,ARTE,homepage,2024-05-11T23:01:34.242Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
AlIBLApjAA8,Guerre dIndochine : le Vietnam commémore les 70 ans de la bataille de Diên Biên Phu,FRANCE 24,homepage,2024-05-11T23:01:34.247Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
zW4Ul_NT_e4,Men revenant de Sainte-Hélène - Quebec Folk Song.,MomentomVmore,homepage,2024-05-11T23:01:34.253Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
ufCh5lJHVC8,Xi Jinping: lo que me conmovió es que la chica que me regaló flor ayer era la misma que hace 15 años,CGTN Español,homepage,2024-05-11T23:01:34.258Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
fIc4d5QsiFQ,Passe ton bac philo - Le moment Meurice,France Inter,homepage,2024-05-11T23:01:34.263Z,52.0,0,123,71,,0,0,0,0,0,0,0,1
Fqq8u2aZWag,UNGA Peace Deal LIVE | Israel Vs Palestine War | Ceasefire In Gaza | Israel Vs Gaza Conflict | N18L,CNN-News18,homepage,2024-05-11T23:01:34.269Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
KFcu6QuCAEk,Eurovision protests: Israeli group advance to final set for Friday,Al Jazeera English,homepage,2024-05-11T23:01:34.274Z,52.0,0,123,71,,0,0,0,0,0,1,0,0
