url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,O,P,EU
ttps://www.youtube.com/shorts/UHYzHOtVLaQ,"
          
          
          
          
            Antony Blinken, chef de la diplomatie américaine, improvise un concert dans un bar en Ukraine
          
        ",BFMTV,proposal,2024-05-15T18:04:22.372Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,0
-BVLOkL2vGI,"
          
          
          
          
            AFTER LIVE avec Nicolas Vilas et Houssem Loussaier + AFTER FOOT Gilbert BRISBOIS
          
        ",AFTER FOOT,proposal,2024-05-15T18:04:22.378Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
bHhesq293Ko,"
          
          
          
          
            Guerre en Ukraine : létau se resserre sur Kharkiv
          
        ",TV5MONDE Info,proposal,2024-05-15T18:04:22.382Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,0
AhLWXZ8tzSo,"
          
          
          
          
            Slovaquie : le Premier ministre Robert Fico blessé par balles, son pronostic vital engagé
          
        ",FRANCE 24,proposal,2024-05-15T18:04:22.387Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
DXVd6osJi48,"
          
          
          
          
            Kharkiv, Soumy : 30.000 russes à lassaut du nord ?
          
        ",LCI,proposal,2024-05-15T18:04:22.391Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,0
awC2HRO62C8,"
          
          
          
          
            TYSON FURY VS OLEKSANDR USYK! 🔥 | Live Media Workout
          
        ",Sky Sports Boxing,proposal,2024-05-15T18:04:22.396Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
f2UQ_6AljW0,"
          
          
          
          
            Procès de Donald Trump : ce qua dit son ancien avocat, devenu son pire ennemi
          
        ",Ouest-France,proposal,2024-05-15T18:04:22.401Z,,0,15,13,4sZqc4waf8M,1,0,0,0,0,0,1,0
2swTEGFq1Lo,"
          
          
          
          
            Face-à-Face : Éric Zemmour
          
        ",BFMTV,proposal,2024-05-15T18:04:22.406Z,,0,15,13,4sZqc4waf8M,1,0,0,0,0,0,1,0
TeMprJcXWj8,"
          
          
          
          
            Européennes : Jordan Bardella ment aux Français, lance Valérie Hayer
          
        ",Europe 1,proposal,2024-05-15T18:04:22.410Z,,0,15,13,4sZqc4waf8M,1,0,0,0,1,0,1,1
6BrHYKxdj30,"
          
          
          
          
            Doze déconomie : Qui va garder les enfants ?
          
        ",BFM Business,proposal,2024-05-15T18:04:22.416Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
0RzE7RrMhXg,"
          
          
          
          
            La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel
          
        ",Europe 1,proposal,2024-05-15T18:04:22.421Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,1
lc7xjcl4uI8,"
          
          
          
          
            François Lenglet : bientôt des arrêts maladie auto-déclarés ?
          
        ",RTL  ,proposal,2024-05-15T18:04:22.425Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:04:22.431Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
dYuXDR6ILNk,"
          
          
          
          
            LUE condamne lattaque ignoble contre le Premier ministre slovaque • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-15T18:04:22.436Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
CfcHrGQSf5E,"
          
          
          
          
            Lantisémitisme est devenu banal dans notre pays, constate Yonathan Arfi, président du CRIF,
          
        ",RMC,proposal,2024-05-15T18:04:22.440Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,0
Ykl2vougG78,"
          
          
          
          
            Gaza: pas de catastrophe humanitaire à Rafah selon Netanyahu | AFP
          
        ",AFP,proposal,2024-05-15T18:04:22.445Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,0,1,0
SaZXIOW3HrI,"
          
          
          
          
            Tunisie : le bâtonnier dénonce des abus de pouvoir après larrestation davocats • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-15T18:04:22.450Z,,0,15,13,4sZqc4waf8M,0,0,0,0,0,1,0,0
YN56e2EO9AM,Florian Philippot : débat incroyable sur CNews !,FLORIAN PHILIPPOT,homepage,2024-05-15T18:04:26.912Z,3.0,0,16,13,,1,0,0,0,0,0,1,0
SkUjfoCFySE,Gallipoli - Film COMPLET en Français,FilmsActu,homepage,2024-05-15T18:04:26.970Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
1HS01_aRe4E,Complément denquête Jordan Bardella,MG 777,homepage,2024-05-15T18:04:27.023Z,3.0,0,16,13,,1,0,0,0,0,0,1,1
c2O6x46SKj8,Nos élus Rassemblement national aux côtés des viticulteurs !,Groupe RN PACA,homepage,2024-05-15T18:04:27.066Z,3.0,0,16,13,,1,0,0,0,0,0,1,0
-3BN23YaC2I,"🔴 DIRECT - Lintégrale de linterview de Dominique Schelcher, PDG de Système U",RMC,homepage,2024-05-15T18:04:27.074Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
fINW014pTgo,Slimane bouleverse Vitaa avec la reprise de Mon amoureuse,La boîte à secrets,homepage,2024-05-15T18:04:27.080Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
sWYziuLrYvM,Philippe Caverivière face à Jordan Bardella,RTL  ,homepage,2024-05-15T18:04:27.086Z,3.0,0,16,13,,1,0,0,0,0,0,1,1
KjwG20bKey8,TOP 8 DES MEILLEURS CLASH DE JORDAN BARDELLA !,frenchmapper__,homepage,2024-05-15T18:04:27.092Z,3.0,0,16,13,,1,0,0,0,0,0,1,1
AMTU3qGFbrQ,Immigration : tensions en Irlande,France TV Londres,homepage,2024-05-15T18:04:27.097Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
3tYzWjog08U,Richard Findykian reçoit David Lisnard,Richard Findykian,homepage,2024-05-15T18:04:27.102Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
wekNLlr4muU,"Vini Jr., Bellingham & Real Madrid receive new BMW cars!",Real Madrid,homepage,2024-05-15T18:04:27.107Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
52UmvaS0UDw,Tsitsipas vs Norrie; Medvedev Faces Medjedovic; Rune & Rublev In Action | Rome 2024 Highlights Day 6,Tennis TV,homepage,2024-05-15T18:04:27.111Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
Z-Nwo-ypKtM,"franceinfo - DIRECT TV - actualité france et monde, interviews, documentaires et analyses",franceinfo,homepage,2024-05-15T18:04:27.115Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
pOwwpcWD_44,Jackie & Jaden destroy everyone! | The Karate Kid (2010) Best Fight Scenes,Action Society,homepage,2024-05-15T18:04:27.120Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
lGFfp9HxK00,Camille Cottin ouvre avec brio le Festival de Cannes 2024 ! 🎬,france tv,homepage,2024-05-15T18:04:27.124Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
FmhHZpOpAAc,Zaho de Sagazan reprend Modern Love pour Greta Gerwig - Festival de Cannes 2024,france tv,homepage,2024-05-15T18:04:27.129Z,3.0,0,16,13,,0,0,0,0,0,0,1,0
lHRWCEW3UU0,Meryl Streep reçoit la Palme dor dhonneur - Festival de Cannes 2024,france tv,homepage,2024-05-15T18:04:27.135Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
q8LEKupggTg,"Poutine accélère, Macron réagit, l’Ukraine s’inquiète",HugoDécrypte - Actus du jour,homepage,2024-05-15T18:04:27.140Z,3.0,0,16,13,,0,0,0,0,1,0,1,0
TCwmXY_f-e0,The Lord of The Rings: The Rings of Power - Official Teaser Trailer | Prime Video,Prime Video,homepage,2024-05-15T18:04:27.145Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
twPFCUGLHZw,"Qui est Mohamed Amra, le détenu en fuite après le braquage d’un fourgon pénitentiaire dans lEure ?",Le Figaro Actualités,homepage,2024-05-15T18:04:27.151Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
YN2H_sKcmGw,House of the Dragon Season 2 | Official Trailer | Max,Max,homepage,2024-05-15T18:04:27.154Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
5RUzCszIoW4,Mylène Farmer - Nevermore Le Film (Teaser #2),Mylène Farmer,homepage,2024-05-15T18:04:27.158Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
_Q7BaQ8YOds,Dire aurevoir à mes cheveux & devenir chauve | ÉP.5 MON COMBAT CONTRE LE CANCER,Laurette,homepage,2024-05-15T18:04:27.162Z,3.0,0,16,13,,0,0,0,0,0,1,0,0
2ftxAbXMEOA,France Télévisions a-t-il peur de la victoire du RN aux élections européennes ?,CYRIL HANOUNA,homepage,2024-05-15T18:04:27.167Z,3.0,0,16,13,,1,0,0,0,0,0,1,1
4OW3Ajo65Js,Charles Gave - « La FIN ultime de l’Europe c’est la Guerre »,Savoir Populaire,homepage,2024-05-15T18:04:27.170Z,3.0,0,16,13,,0,0,0,0,0,0,1,1
eiRDl7OkIp0,Fourgon attaqué: lémotion et la colère,BFMTV,regular,2024-05-15T18:04:35.721Z,,6000,17,14,,0,0,0,0,0,1,0,0
Jv2mKee3E4I,"
          
          
          
          
            Les images de lattaque du fourgon pénitentiaire
          
        ",BFMTV,proposal,2024-05-15T18:04:36.154Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:04:36.164Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
AhLWXZ8tzSo,"
          
          
          
          
            Slovaquie : le Premier ministre Robert Fico blessé par balles, son pronostic vital engagé
          
        ",FRANCE 24,proposal,2024-05-15T18:04:36.171Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
Z-Nwo-ypKtM,"
          
          
          
          
            franceinfo - DIRECT TV - actualité france et monde, interviews, documentaires et analyses
          
        ",franceinfo,proposal,2024-05-15T18:04:36.180Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
EDzVxTQ6LZ0,"
          
          
          
          
            Blocage de la maison darrêt de Pau
          
        ",France 3 Nouvelle-Aquitaine,proposal,2024-05-15T18:04:36.187Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
7Tczx9CTb3I,"
          
          
          
          
            Un homme tué par balle dans le 20ᵉ arrondissement de Paris : un cuisinier témoigne
          
        ",Le Nouvel Obs,proposal,2024-05-15T18:04:36.195Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:04:36.202Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
BnjU3FGApIk,"
          
          
          
          
            Ni parloir, ni activités : les surveillants bloquent laccès à la prison de Villepinte
          
        ",Le Parisien,proposal,2024-05-15T18:04:36.209Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
-k6Hm0uOeM0,"
          
          
          
          
            Une faillite, un échec, Bruno Retailleau réagit au meurtre des agents pénitentiaires dans lEure
          
        ",Public Sénat,proposal,2024-05-15T18:04:36.216Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
kQUmMVlCXI8,"
          
          
          
          
            Le Premier ministre slovaque blessé par balle
          
        ",LCI,proposal,2024-05-15T18:04:36.230Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
MlgyXwbaiHY,"
          
          
          
          
            La France, un narco-État ? Béatrice Brugère, magistrate est linvitée des GG
          
        ",RMC,proposal,2024-05-15T18:04:36.237Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,0,1,0
3eZd1vdfX7k,"
          
          
          
          
            À Fleury-Mérogis, l’attaque d’Incarville n’étonne pas ces agents pénitentiaires
          
        ",LeHuffPost,proposal,2024-05-15T18:04:36.243Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
sYaFbnlF3dw,"
          
          
          
          
            Fourgon attaqué : « Ça tirait en rafale », témoigne Yvon qui vit près du péage d’Incarville
          
        ",Le Parisien,proposal,2024-05-15T18:04:36.250Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
T9tpz9Gw3Bw,"
          
          
          
          
            Fourgon pénitentiaire attaqué : la traque se poursuit - C à Vous - 15/05/2024
          
        ",C à vous,proposal,2024-05-15T18:04:36.256Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
Ob1woDdRsdI,"
          
          
          
          
            Attaque mortelle dun fourgon dans lEure : deux agents tués, un détenu en fuite
          
        ",franceinfo,proposal,2024-05-15T18:04:36.263Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
WazrsWXi44k,"
          
          
          
          
            CORRUPTION : LUNION EUROPÉENNE EST-ELLE GOUVERNÉE PAR LES LOBBIES ?
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-15T18:04:36.268Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,0,1,1
7FlVnHA7vkY,"
          
          
          
          
            On est dans un monde irréel... : le choc de Mehdi Ghezzar après lattaque du fourgon pénitentiaire
          
        ",RMC,proposal,2024-05-15T18:04:36.272Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
qmy5rfkGWZo,"
          
          
          
          
            Fourgon pénitentiaire attaqué dans lEure : deux agents tués, un détenu en fuite • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-15T18:04:36.278Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,0,1,0,0
9ea2TLBCwEc,"
          
          
          
          
            Attaque mortelle d’un fourgon pénitentiaire : Cest sur nos lois quon a tiré, dénonce Attal
          
        ",Public Sénat,proposal,2024-05-15T18:04:36.284Z,,0,17,14,eiRDl7OkIp0,0,0,0,0,1,0,1,0
bohOaPPXQlc,"
          
          
          
          
            Attaque du fourgon dans lEure: la réaction de Marion Maréchal
          
        ",Le Figaro Actualités,proposal,2024-05-15T18:04:36.290Z,,0,17,14,eiRDl7OkIp0,1,0,0,0,0,0,1,0
mVIIpXs9AAk,Florian Philippot secoue très fort BFM TV !,FLORIAN PHILIPPOT,homepage,2024-05-15T18:04:40.881Z,4.0,0,18,14,,1,0,0,0,0,0,1,0
77UZ-fzxVTE,"«À 80 ans, j’ai repris le travail» : Jacques, employé de supermarché faute de retraite suffisante",Le Parisien,homepage,2024-05-15T18:04:40.890Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
HUf9e3gjNmU,"Pascal Canfin, eurodéputé Renew, est lInvité Politique sur France Inter du 13/05/2024",Replay Politique,homepage,2024-05-15T18:04:40.895Z,4.0,0,18,14,,0,0,0,0,0,0,1,0
VCo9kUszd1o,ÉRIC ZEMMOUR FACE A APOLLINE DE MALHERBE BFM RMC,Faites La France ,homepage,2024-05-15T18:04:40.903Z,4.0,0,18,14,,1,0,0,0,0,0,1,0
sWYziuLrYvM,Philippe Caverivière face à Jordan Bardella,RTL  ,homepage,2024-05-15T18:04:40.908Z,4.0,0,18,14,,1,0,0,0,0,0,1,1
UQcKMxpU2bQ,"L’histoire du mur de Berlin, de la guerre à la chute",Le Monde,homepage,2024-05-15T18:04:40.914Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
BqcgTyqF8XA,JORDAN BARDELLA RECADRE TOUT LE PLATEAU DE TPMP !,frenchmapper__,homepage,2024-05-15T18:04:40.920Z,4.0,0,18,14,,1,0,0,0,0,0,1,1
V0NtqY3SCFA,La voiture électrique : vraiment écologique ? Le patron de PSA répond,TF1 INFO,homepage,2024-05-15T18:04:40.925Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
xkU6braB8Bs,OSEZ INVESTIR #170,Osez,homepage,2024-05-15T18:04:40.929Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
ap726J9xLPE,Jack Reacher vs. Prison Gang | Reacher (Alan Ritchson),Action Society,homepage,2024-05-15T18:04:40.933Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
2WNAfbYTqI4,"À 83 ans, André raconte sa vie de globe-trotter",Brut,homepage,2024-05-15T18:04:40.937Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
Mk0xSrji8gc,SPECTACULAR HEAVY STORM LANDINGS Winds up to 100km/h! Amsterdam Schiphol Airport,PilotSanderHD,homepage,2024-05-15T18:04:40.941Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
t6O18b7B_gU,Tariq ramadan vs De Villiers,mirak06000,homepage,2024-05-15T18:04:40.945Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
2ftxAbXMEOA,France Télévisions a-t-il peur de la victoire du RN aux élections européennes ?,CYRIL HANOUNA,homepage,2024-05-15T18:04:40.949Z,4.0,0,18,14,,1,0,0,0,0,0,1,1
lGFfp9HxK00,Camille Cottin ouvre avec brio le Festival de Cannes 2024 ! 🎬,france tv,homepage,2024-05-15T18:04:40.953Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
j8y0C5QbkBs,🎙 Le discours dADIEU de Kylian Mbappé aux Trophées UNFP !,Prime Video Sport France,homepage,2024-05-15T18:04:40.957Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
FmhHZpOpAAc,Zaho de Sagazan reprend Modern Love pour Greta Gerwig - Festival de Cannes 2024,france tv,homepage,2024-05-15T18:04:40.961Z,4.0,0,18,14,,0,0,0,0,0,0,1,0
IQIPB1QstJo,"QUE SONT-ILS DEVENUS ? 🌎(Akon, Pitbull, Kat Deluna...)",SEB,homepage,2024-05-15T18:04:40.966Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
a9qEpmGf0_8,Les accélérateurs de particules - Quickie 27 - e-penser,e-penser 2.0,homepage,2024-05-15T18:04:40.970Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
lHRWCEW3UU0,Meryl Streep reçoit la Palme dor dhonneur - Festival de Cannes 2024,france tv,homepage,2024-05-15T18:04:40.974Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
DQacCB9tDaw,Introducing GPT-4o,OpenAI,homepage,2024-05-15T18:04:40.979Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
Z5oqRlkvHCY,Slimane - Mon Amour Live Finale de lEurovision 2024 !,Slimane,homepage,2024-05-15T18:04:40.983Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
zIdAfT5YU_8,Guillaume Meurice compte ses soutiens,France 3 Bretagne,homepage,2024-05-15T18:04:40.988Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
IVtbOXQ8urA,LA BATAILLE DES RESTAURANTS ! (on a explosé le budget 😭),Amixem,homepage,2024-05-15T18:04:40.992Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
_Q7BaQ8YOds,Dire aurevoir à mes cheveux & devenir chauve | ÉP.5 MON COMBAT CONTRE LE CANCER,Laurette,homepage,2024-05-15T18:04:40.996Z,4.0,0,18,14,,0,0,0,0,0,1,0,0
Jv2mKee3E4I,Les images de lattaque du fourgon pénitentiaire,BFMTV,regular,2024-05-15T18:04:49.643Z,,6000,19,15,,0,0,0,0,0,1,0,0
7FlVnHA7vkY,"
          
          
          
          
            On est dans un monde irréel... : le choc de Mehdi Ghezzar après lattaque du fourgon pénitentiaire
          
        ",RMC,proposal,2024-05-15T18:04:50.268Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
chipDzV-Y6I,"
          
          
          
          
            Convoi pénitentiaire, la sanglante attaque
          
        ",BFMTV,proposal,2024-05-15T18:04:50.274Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
n8H_erJDwCs,"
          
          
          
          
            Slovaquie : le Premier ministre entre la vie et la mort après avoir été blessé par balle
          
        ",Le Parisien,proposal,2024-05-15T18:04:50.318Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
TvVed4sbgSs,"
          
          
          
          
            Gérald Darmanin : Rien nest récréatif dans la drogue, tout est mortel
          
        ",RTL  ,proposal,2024-05-15T18:04:50.323Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:04:50.366Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
EWrAvInANp8,"
          
          
          
          
            Paris : une personne gravement blessée par balle dans le 20e arrondissement | AFP Images
          
        ",AFP,proposal,2024-05-15T18:04:50.373Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
pyIZi8w87Oc,"
          
          
          
          
            Attaque du fourgon pénitentiaire à Incarville : édition spéciale France 3 Normandie.
          
        ",France 3 Normandie,proposal,2024-05-15T18:04:50.409Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
LbWWDV-5ZFA,"
          
          
          
          
            « Jétais trop paniquée » : Anaïs a vécu l’évasion sanglante au péage d’Incarville
          
        ",Le Parisien,proposal,2024-05-15T18:04:50.897Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
_ANEwn4SzbQ,"
          
          
          
          
            Agents tués, détenu en fuite... ce que l’on sait de l’attaque d’un fourgon pénitentiaire dans l’Eure
          
        ",Le Parisien,proposal,2024-05-15T18:04:50.904Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
kQUmMVlCXI8,"
          
          
          
          
            Le Premier ministre slovaque blessé par balle
          
        ",LCI,proposal,2024-05-15T18:04:50.914Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
RnXAdZjXFsE,"
          
          
          
          
            Attaque du fourgon pénitentiaire à Incarville : La traque et les premières réactions
          
        ",France 3 Normandie,proposal,2024-05-15T18:04:50.922Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
eiRDl7OkIp0,"
          
          
          
          
            Fourgon attaqué: lémotion et la colère
          
        ",BFMTV,proposal,2024-05-15T18:04:50.929Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
NqNsgO4_evc,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment la traque de Mohamed Amra sorganise-t-elle ?
          
        ",Europe 1,proposal,2024-05-15T18:04:50.934Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,0,1,1
C6me-EmVz1s,"
          
          
          
          
            Fourgon attaqué : Ils nont laissé aucune chance à nos collègues, témoigne Emmanuel Baudin
          
        ",RMC,proposal,2024-05-15T18:04:50.941Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,0,1,0,0
9ea2TLBCwEc,"
          
          
          
          
            Attaque mortelle d’un fourgon pénitentiaire : Cest sur nos lois quon a tiré, dénonce Attal
          
        ",Public Sénat,proposal,2024-05-15T18:04:50.948Z,,0,19,15,Jv2mKee3E4I,0,0,0,0,1,0,1,0
