url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,parti,Unnamed: 11,ED,EG,G,D,C,P,EU,O
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-08T22:51:33.409Z,,0,5,6,VjILoreoNco,ED,,1,0,1,0,0,1,1,0
3OyM9GpePDA,"
          
          
          
          
            Le RN, le parti des policiers ? Mathieu Valet est face aux GG
          
        ",RMC,proposal,2024-05-08T22:51:33.414Z,,0,5,6,VjILoreoNco,ED,,1,0,0,0,0,1,0,0
60eVndD6SKk,"
          
          
          
          
            Poutine, lhomme le plus protégé du monde
          
        ",BFMTV,proposal,2024-05-08T22:51:33.421Z,,0,5,6,VjILoreoNco,O,,0,0,0,0,0,1,0,0
HR_UZhz9dwQ,"
          
          
          
          
            Européennes: Bardella a-t-il tué le match ?
          
        ",Le Figaro,proposal,2024-05-08T22:51:33.426Z,,0,5,6,VjILoreoNco,ED,,1,0,0,0,0,1,1,0
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-08T22:51:33.431Z,,0,5,6,VjILoreoNco,ED,,1,0,1,0,0,1,1,0
3K0j_u2q7Bg,"
          
          
          
          
            Jordan Bardella critique ouvertement Emmanuel Macron !
          
        ",Touche pas à mon poste !,proposal,2024-05-08T22:51:33.438Z,,0,5,6,VjILoreoNco,ED,,1,0,0,0,1,1,1,0
_SG8vm0_CHc,"
          
          
          
          
            Stormy Daniels témoigne au procès de Donald Trump : entrevue avec Piotr Smolar | 24•60
          
        ",Radio-Canada Info,proposal,2024-05-08T22:51:33.445Z,,0,5,6,VjILoreoNco,ED,,0,0,0,0,0,1,0,0
L0NsVrmdvGo,"
          
          
          
          
            Général Michel Yakovleff : Poutine sest engagé dans une guerre qui ne va pas bien pour lui
          
        ",LCI,proposal,2024-05-08T22:51:33.450Z,,0,5,6,VjILoreoNco,P,,0,0,0,0,0,1,0,0
4UyHPu5rPL4,"
          
          
          
          
            Aya Nakamura aux JO : les héritières de Piaf valident - La Story - C à Vous - 27/03/2024
          
        ",C à vous,proposal,2024-05-08T22:51:33.457Z,,0,5,6,VjILoreoNco,O,,0,0,0,0,0,0,0,1
Er4UAto4EH4,"
          
          
          
          
            Attal sest comporté comme un crétin méprisant avec Marine Le Pen estime Jean-Philippe Tanguy
          
        ",LCI,proposal,2024-05-08T22:51:33.463Z,,0,5,6,VjILoreoNco,ED,,1,0,0,0,1,1,0,0
OHIV3chiDwc,"
          
          
          
          
            Des troupes russes massées aux frontières nord-est
          
        ",LCI,proposal,2024-05-08T22:51:33.471Z,,0,5,6,VjILoreoNco,P,,0,0,0,0,0,1,0,0
vFHS_CK9k3o,"
          
          
          
          
            Le ton monte entre Louis Boyard et Apolline de Malherbe ! | Apolline Matin
          
        ",Apolline Matin,proposal,2024-05-08T22:51:33.477Z,,0,5,6,VjILoreoNco,O,,0,1,0,0,0,1,0,0
OdCvq3ViEsM,"
          
          
          
          
            Mathilde Panot/Marion Maréchal, le débat
          
        ",BFMTV,proposal,2024-05-08T22:51:33.483Z,,0,5,6,VjILoreoNco,ED,,1,1,0,0,0,1,0,0
7cRFmYkNIK0,"
          
          
          
          
            Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole
          
        ",BFMTV,proposal,2024-05-08T22:51:33.489Z,,0,5,6,VjILoreoNco,ED,,1,1,0,0,0,1,1,0
qY1ccZgOvl4,"
          
          
          
          
            Débat des européennes : tous contre Bardella
          
        ",Public Sénat,proposal,2024-05-08T22:51:33.495Z,,0,5,6,VjILoreoNco,P,,1,0,0,0,0,1,1,0
qJ_J4UcECiw,🔴 EN DIRECT - Jordan Bardella face aux Grandes Gueules !,RMC,regular,2024-05-08T22:54:35.304Z,,180000,6,7,,ED,,1,0,0,0,0,1,1,0
kzNOZTMnkuw,"
          
          
          
          
            Eric Zemmour face aux GG
          
        ",RMC,proposal,2024-05-08T22:54:36.103Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,0,0
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-08T22:54:36.115Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,1,1,1,0
70_vcb0EQtk,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC
          
        ",RMC,proposal,2024-05-08T22:54:36.122Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
2eRsM9vS8hw,"
          
          
          
          
            Le Grand Jury - Européennes : le grand débat (lintégrale)
          
        ",RTL,proposal,2024-05-08T22:54:36.127Z,,0,6,7,qJ_J4UcECiw,EU,,0,0,0,0,0,1,1,0
elgTG9oDiJY,"
          
          
          
          
            Replay du débat dEmmanuel Macron et Marine Le Pen, en intégrale
          
        ",TF1 INFO,proposal,2024-05-08T22:54:36.131Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,1,1,0,0
oysKnpgA9X8,"
          
          
          
          
            Comment Jordan Bardella vous retourne le cerveau
          
        ",Victor Ferry,proposal,2024-05-08T22:54:36.136Z,,0,6,7,qJ_J4UcECiw,P,,1,0,0,0,0,1,1,0
K1kuMvgBVg8,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Marine Le Pen, présidente du groupe RN à lAssemblée nat...
          
        ",RMC,proposal,2024-05-08T22:54:36.140Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,0,0
w_1LtDZ3J-o,"
          
          
          
          
            République islamique : le maire de Trappes face à Jordan Bardella
          
        ",Touche pas à mon poste !,proposal,2024-05-08T22:54:36.145Z,,0,6,7,qJ_J4UcECiw,P,,1,0,0,0,0,1,1,0
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-08T22:54:36.149Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,1,0,0,1,1,0
OdCvq3ViEsM,"
          
          
          
          
            Mathilde Panot/Marion Maréchal, le débat
          
        ",BFMTV,proposal,2024-05-08T22:54:36.153Z,,0,6,7,qJ_J4UcECiw,ED,,1,1,0,0,0,1,0,0
IFILzIolypg,"
          
          
          
          
            Jordan Bardella : quel bilan au Parlement européen ? - C à vous - 27/03/2024
          
        ",C à vous,proposal,2024-05-08T22:54:36.158Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
7cRFmYkNIK0,"
          
          
          
          
            Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole
          
        ",BFMTV,proposal,2024-05-08T22:54:36.164Z,,0,6,7,qJ_J4UcECiw,ED,,1,1,0,0,0,1,1,0
n6510TMqhWo,"
          
          
          
          
            Le face-à-face virulent entre Yassine Belattar et Jordan Bardella dans Balance Ton Post
          
        ",Touche pas à mon poste !,proposal,2024-05-08T22:54:36.171Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
-NpQaReYqqA,"
          
          
          
          
            Discrimination, racisme et INSULTE envers les français : débat tendu entre Soukayna et Jean Messiha
          
        ",Touche pas à mon poste !,proposal,2024-05-08T22:54:36.177Z,,0,6,7,qJ_J4UcECiw,P,,0,0,0,0,0,1,0,0
3OyM9GpePDA,"
          
          
          
          
            Le RN, le parti des policiers ? Mathieu Valet est face aux GG
          
        ",RMC,proposal,2024-05-08T22:54:36.181Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,0,0
xtysgnODdDo,"
          
          
          
          
            Retraites: le vif échange entre Jordan Bardella et Gérald Darmanin sur le nombre dannuités
          
        ",BFMTV,proposal,2024-05-08T22:54:36.186Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
OYFqoS5EfmM,"
          
          
          
          
            Le débat J. Bardella / O. Véran, lintégrale en Replay
          
        ",LCI,proposal,2024-05-08T22:54:36.194Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
ZnDqxkNIAJs,"
          
          
          
          
            Léchange tendu entre Gérald Darmanin et Jordan Bardella sur le droit dasile
          
        ",BFMTV,proposal,2024-05-08T22:54:36.199Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
mbxtT0Kk-Pw,"
          
          
          
          
            “Crépol: une France qui bascule?”: linterview de Jordan Bardella en intégralité
          
        ",BFMTV,proposal,2024-05-08T22:54:36.205Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
-pskkCvnpvY,"
          
          
          
          
            Le débat politique entre Marlène Schiappa et Jordan Bardella
          
        ",LCI,proposal,2024-05-08T22:54:36.212Z,,0,6,7,qJ_J4UcECiw,ED,,1,0,0,0,0,1,1,0
70_vcb0EQtk,"🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC",RMC,regular,2024-05-08T22:57:38.162Z,,180000,7,8,,ED,,1,0,0,0,0,1,1,0
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-08T22:57:39.019Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,1,1,1,0
K1kuMvgBVg8,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Marine Le Pen, présidente du groupe RN à lAssemblée nat...
          
        ",RMC,proposal,2024-05-08T22:57:39.340Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,0,1,0,0
Vl1QApX8--E,"
          
          
          
          
            Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-08T22:57:39.348Z,,0,7,8,70_vcb0EQtk,EU,,0,0,0,0,0,1,1,0
jVbGnJ3zniU,"
          
          
          
          
            Linterview intégrale du philosophe Michel Onfray sur RMC
          
        ",RMC,proposal,2024-05-08T22:57:39.355Z,,0,7,8,70_vcb0EQtk,P,,0,0,0,0,0,0,0,1
vT1X8CtBsmY,"
          
          
          
          
            Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella
          
        ",franceinfo,proposal,2024-05-08T22:57:39.360Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,0,1,1,0
F8cyMsEwbw4,"
          
          
          
          
            Face-à-Face : Michel Onfray
          
        ",BFMTV,proposal,2024-05-08T22:57:39.367Z,,0,7,8,70_vcb0EQtk,P,,0,0,0,0,0,0,0,1
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-08T22:57:39.371Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,1,1,1,0
OdCvq3ViEsM,"
          
          
          
          
            Mathilde Panot/Marion Maréchal, le débat
          
        ",BFMTV,proposal,2024-05-08T22:57:39.376Z,,0,7,8,70_vcb0EQtk,ED,,1,1,0,0,0,1,0,0
2eRsM9vS8hw,"
          
          
          
          
            Le Grand Jury - Européennes : le grand débat (lintégrale)
          
        ",RTL,proposal,2024-05-08T22:57:39.382Z,,0,7,8,70_vcb0EQtk,EU,,0,0,0,0,0,1,1,0
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-08T22:57:39.387Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,0,1,0,0
EvEjNCzV4PI,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Louis Boyard, député LFI/NUPES du Val-de-Marne, sur RMC
          
        ",RMC,proposal,2024-05-08T22:57:39.392Z,,0,7,8,70_vcb0EQtk,EG,,0,1,0,0,0,1,0,0
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-08T22:57:39.396Z,,0,7,8,70_vcb0EQtk,ED,,1,0,1,0,0,1,1,0
VrgbrfS4qLo,"
          
          
          
          
            Clash ! Christine Angot critique Nolwenn Leroy - On nest pas couché 2 septembre 2017 #ONPC
          
        ",On nest pas couché,proposal,2024-05-08T22:57:39.401Z,,0,7,8,70_vcb0EQtk,P,,0,0,0,0,0,0,0,1
elgTG9oDiJY,"
          
          
          
          
            Replay du débat dEmmanuel Macron et Marine Le Pen, en intégrale
          
        ",TF1 INFO,proposal,2024-05-08T22:57:39.406Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,1,1,0,0
k3iCmBD4Z_A,"
          
          
          
          
            Le face-à-face avec Jordan Bardella - #OEED 16 octobre 2021
          
        ",On est en direct,proposal,2024-05-08T22:57:39.411Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,0,1,1,0
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-08T22:57:39.416Z,,0,7,8,70_vcb0EQtk,ED,,1,0,1,0,0,1,1,0
4UyHPu5rPL4,"
          
          
          
          
            Aya Nakamura aux JO : les héritières de Piaf valident - La Story - C à Vous - 27/03/2024
          
        ",C à vous,proposal,2024-05-08T22:57:39.423Z,,0,7,8,70_vcb0EQtk,O,,0,0,0,0,0,0,0,1
ZnDqxkNIAJs,"
          
          
          
          
            Léchange tendu entre Gérald Darmanin et Jordan Bardella sur le droit dasile
          
        ",BFMTV,proposal,2024-05-08T22:57:39.428Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,0,1,1,0
oOdXYFGohf0,"
          
          
          
          
            Jordan Bardella répond à Eric Dupond-Moretti sur le tacle à Marine Le Pen !
          
        ",Touche pas à mon poste !,proposal,2024-05-08T22:57:39.434Z,,0,7,8,70_vcb0EQtk,ED,,1,0,0,0,1,1,1,0
131CcyG4b5U,"
          
          
          
          
            Mélenchon-Zemmour: revoir leur débat en intégralité
          
        ",BFMTV,proposal,2024-05-08T22:57:39.439Z,,0,7,8,70_vcb0EQtk,ED,,1,1,0,0,0,1,0,0
oOdXYFGohf0,Jordan Bardella répond à Eric Dupond-Moretti sur le tacle à Marine Le Pen !,Touche pas à mon poste !,regular,2024-05-08T23:00:43.472Z,,180000,8,9,,ED,,1,0,0,0,1,1,1,0
Oc8mIezbT_A,"
          
          
          
          
            Tout sauf Le Pen au second tour ? Jordan Bardella face à Laurent Fontaine
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.409Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
n6510TMqhWo,"
          
          
          
          
            Le face-à-face virulent entre Yassine Belattar et Jordan Bardella dans Balance Ton Post
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.423Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
ZnDqxkNIAJs,"
          
          
          
          
            Léchange tendu entre Gérald Darmanin et Jordan Bardella sur le droit dasile
          
        ",BFMTV,proposal,2024-05-08T23:00:44.430Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
jvhlll7L-C4,"
          
          
          
          
            Karim Zeribi face à Jordan Bardella : Vous incarnez, pour moi, la France de la honte
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.437Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
mw4L2xmEtS8,"
          
          
          
          
            Jordan Bardella face à Pascal Praud : Drame de Crépol, traitement médiatique, vie privée...
          
        ",Europe 1,proposal,2024-05-08T23:00:44.444Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
7cRFmYkNIK0,"
          
          
          
          
            Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole
          
        ",BFMTV,proposal,2024-05-08T23:00:44.450Z,,0,8,9,oOdXYFGohf0,ED,,1,1,0,0,0,1,1,0
xSFBZ8TDO34,"
          
          
          
          
            Quand Marine Le Pen pleurait de rire devant les imitations de Nicolas Canteloup
          
        ",Europe 1,proposal,2024-05-08T23:00:44.455Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
zioSXfc3ZgM,"
          
          
          
          
            Énorme clash : Jean Messiha menace Gilles et Moundir en direct !
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.460Z,,0,8,9,oOdXYFGohf0,P,,0,0,0,0,0,0,0,1
Fw2xxW3TADg,"
          
          
          
          
            Éric Dupont-Moretti a-t-il dérapé en sattaquant au RN ?
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.465Z,,0,8,9,oOdXYFGohf0,P,,1,0,0,0,1,1,0,0
k3iCmBD4Z_A,"
          
          
          
          
            Le face-à-face avec Jordan Bardella - #OEED 16 octobre 2021
          
        ",On est en direct,proposal,2024-05-08T23:00:44.470Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
WuQhdqWsEE8,"
          
          
          
          
            Complément denquête sur Bardella : trop lisse ?
          
        ",CYRIL HANOUNA,proposal,2024-05-08T23:00:44.477Z,,0,8,9,oOdXYFGohf0,P,,1,0,0,0,0,1,1,0
3WL2Mlipf6Q,"
          
          
          
          
            Fou de rage, le contrôle qui tourne mal
          
        ",SPICA LIFE,proposal,2024-05-08T23:00:44.484Z,,0,8,9,oOdXYFGohf0,O,,0,0,0,0,0,0,0,1
mbxtT0Kk-Pw,"
          
          
          
          
            “Crépol: une France qui bascule?”: linterview de Jordan Bardella en intégralité
          
        ",BFMTV,proposal,2024-05-08T23:00:44.490Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-08T23:00:44.495Z,,0,8,9,oOdXYFGohf0,ED,,1,0,1,0,0,1,1,0
jrnHTskgVbQ,"
          
          
          
          
            La France en détresse : le pays est-il en train d’exploser ?
          
        ",Touche pas à mon poste !,proposal,2024-05-08T23:00:44.500Z,,0,8,9,oOdXYFGohf0,P,,0,0,0,0,0,0,0,1
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-08T23:00:44.506Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,1,1,1,0
P2tLryN7S-E,"
          
          
          
          
            Le président du RN Jordan Bardella était face aux GG !
          
        ",RMC,proposal,2024-05-08T23:00:44.512Z,,0,8,9,oOdXYFGohf0,ED,,1,0,0,0,0,1,1,0
